arrondissement,season,day,hour,mean_volume,sample_size,day_order,season_order
Villeray–Saint-Michel–Parc-Extension,All year,Wednesday,16,6.255,47,2,0
Villeray–Saint-Michel–Parc-Extension,All year,Wednesday,17,7.622,45,2,0
Villeray–Saint-Michel–Parc-Extension,All year,Wednesday,18,5.12,50,2,0
Villeray–Saint-Michel–Parc-Extension,All year,Wednesday,19,3.854,48,2,0
Villeray–Saint-Michel–Parc-Extension,All year,Wednesday,20,3.18,50,2,0
Villeray–Saint-Michel–Parc-Extension,All year,Wednesday,21,2.06,50,2,0
Villeray–Saint-Michel–Parc-Extension,All year,Wednesday,22,2.208,48,2,0
Villeray–Saint-Michel–Parc-Extension,All year,Wednesday,23,1.5,52,2,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,0,0.6,55,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,1,0.571,49,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,2,0.157,51,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,3,0.431,51,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,4,0.314,51,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,5,1.431,51,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,6,1.353,51,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,7,4.255,51,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,8,8.078,51,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,9,2.755,49,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,10,2.787,47,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,11,2.978,45,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,12,4.333,45,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,13,4.319,47,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,14,4.0,48,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,15,4.674,46,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,16,8.959,49,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,17,9.532,47,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,18,6.039,51,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,19,4.118,51,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,20,3.271,48,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,21,2.958,48,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,22,2.109,46,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Thursday,23,1.75,48,3,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,0,1.078,51,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,1,0.523,44,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,2,0.304,46,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,3,0.25,48,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,4,0.562,48,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,5,1.417,48,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,6,1.3,50,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,7,3.86,50,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,8,7.673,52,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,9,3.635,52,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,10,3.635,52,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,11,3.865,52,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,12,4.75,52,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,13,5.058,52,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,14,4.64,50,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,15,6.28,50,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,16,9.278,54,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,17,7.691,55,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,18,5.426,54,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,19,4.0,52,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,20,3.02,50,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,21,3.04,50,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,22,2.52,50,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Friday,23,2.611,54,4,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,0,1.5,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,1,1.32,50,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,2,0.75,52,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,3,0.685,54,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,4,0.481,54,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,5,0.63,54,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,6,0.519,54,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,7,1.125,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,8,2.232,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,9,3.268,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,10,4.964,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,11,5.018,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,12,6.607,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,13,6.036,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,14,7.036,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,15,7.519,54,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,16,7.429,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,17,6.232,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,18,4.231,52,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,19,3.741,54,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,20,3.161,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,21,2.393,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,22,2.096,52,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Saturday,23,2.018,56,5,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,0,1.411,56,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,1,1.315,54,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,2,0.815,54,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,3,0.444,54,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,4,0.352,54,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,5,0.696,56,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,6,0.5,56,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,7,1.25,56,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,8,1.75,56,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,9,2.444,54,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,10,3.778,54,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,11,4.304,56,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,12,4.407,54,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,13,5.907,54,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,14,6.788,52,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,15,6.404,52,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,16,6.135,52,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,17,4.833,54,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,18,3.611,54,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,19,2.673,52,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,20,2.288,52,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,21,1.827,52,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,22,1.7,50,6,0
Villeray–Saint-Michel–Parc-Extension,All year,Sunday,23,1.269,52,6,0
Ahuntsic-Cartierville,Winter,Monday,0,0.618,34,0,1
Ahuntsic-Cartierville,Winter,Monday,1,0.147,34,0,1
Ahuntsic-Cartierville,Winter,Monday,2,0.265,34,0,1
Ahuntsic-Cartierville,Winter,Monday,3,0.147,34,0,1
Ahuntsic-Cartierville,Winter,Monday,4,0.529,34,0,1
Ahuntsic-Cartierville,Winter,Monday,5,1.559,34,0,1
Ahuntsic-Cartierville,Winter,Monday,6,3.176,34,0,1
Ahuntsic-Cartierville,Winter,Monday,7,7.029,34,0,1
Ahuntsic-Cartierville,Winter,Monday,8,7.176,34,0,1
Ahuntsic-Cartierville,Winter,Monday,9,2.824,34,0,1
Ahuntsic-Cartierville,Winter,Monday,10,2.324,34,0,1
Ahuntsic-Cartierville,Winter,Monday,11,2.147,34,0,1
Ahuntsic-Cartierville,Winter,Monday,12,2.971,34,0,1
Ahuntsic-Cartierville,Winter,Monday,13,2.529,34,0,1
Ahuntsic-Cartierville,Winter,Monday,14,1.971,34,0,1
Ahuntsic-Cartierville,Winter,Monday,15,5.265,34,0,1
Ahuntsic-Cartierville,Winter,Monday,16,6.206,34,0,1
Ahuntsic-Cartierville,Winter,Monday,17,5.382,34,0,1
Ahuntsic-Cartierville,Winter,Monday,18,4.088,34,0,1
Ahuntsic-Cartierville,Winter,Monday,19,3.206,34,0,1
Ahuntsic-Cartierville,Winter,Monday,20,1.639,36,0,1
Ahuntsic-Cartierville,Winter,Monday,21,1.75,36,0,1
Ahuntsic-Cartierville,Winter,Monday,22,1.889,36,0,1
Ahuntsic-Cartierville,Winter,Monday,23,0.778,36,0,1
Ahuntsic-Cartierville,Winter,Tuesday,0,0.444,36,1,1
Ahuntsic-Cartierville,Winter,Tuesday,1,0.722,36,1,1
Ahuntsic-Cartierville,Winter,Tuesday,2,0.111,36,1,1
Ahuntsic-Cartierville,Winter,Tuesday,3,0.139,36,1,1
Ahuntsic-Cartierville,Winter,Tuesday,4,0.611,36,1,1
Ahuntsic-Cartierville,Winter,Tuesday,5,1.139,36,1,1
Ahuntsic-Cartierville,Winter,Tuesday,6,3.361,36,1,1
Ahuntsic-Cartierville,Winter,Tuesday,7,6.944,36,1,1
Ahuntsic-Cartierville,Winter,Tuesday,8,7.528,36,1,1
Ahuntsic-Cartierville,Winter,Tuesday,9,3.444,36,1,1
Ahuntsic-Cartierville,Winter,Tuesday,10,1.735,34,1,1
Ahuntsic-Cartierville,Winter,Tuesday,11,2.588,34,1,1
Ahuntsic-Cartierville,Winter,Tuesday,12,4.176,34,1,1
Ahuntsic-Cartierville,Winter,Tuesday,13,3.353,34,1,1
Ahuntsic-Cartierville,Winter,Tuesday,14,2.382,34,1,1
Ahuntsic-Cartierville,Winter,Tuesday,15,5.029,34,1,1
Ahuntsic-Cartierville,Winter,Tuesday,16,7.0,34,1,1
Ahuntsic-Cartierville,Winter,Tuesday,17,7.294,34,1,1
Ahuntsic-Cartierville,Winter,Tuesday,18,4.676,34,1,1
Ahuntsic-Cartierville,Winter,Tuesday,19,3.382,34,1,1
Ahuntsic-Cartierville,Winter,Tuesday,20,2.324,34,1,1
Ahuntsic-Cartierville,Winter,Tuesday,21,1.941,34,1,1
Ahuntsic-Cartierville,Winter,Tuesday,22,1.441,34,1,1
Ahuntsic-Cartierville,Winter,Tuesday,23,1.265,34,1,1
Ahuntsic-Cartierville,Winter,Wednesday,0,0.743,35,2,1
Ahuntsic-Cartierville,Winter,Wednesday,1,0.118,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,2,0.324,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,3,0.147,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,4,0.412,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,5,0.971,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,6,3.118,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,7,4.618,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,8,7.206,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,9,3.5,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,10,2.088,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,11,1.853,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,12,2.941,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,13,2.559,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,14,2.595,37,2,1
Ahuntsic-Cartierville,Winter,Wednesday,15,4.378,37,2,1
Ahuntsic-Cartierville,Winter,Wednesday,16,6.811,37,2,1
Ahuntsic-Cartierville,Winter,Wednesday,17,6.971,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,18,4.189,37,2,1
Ahuntsic-Cartierville,Winter,Wednesday,19,2.865,37,2,1
Ahuntsic-Cartierville,Winter,Wednesday,20,1.973,37,2,1
Ahuntsic-Cartierville,Winter,Wednesday,21,1.946,37,2,1
Ahuntsic-Cartierville,Winter,Wednesday,22,1.353,34,2,1
Ahuntsic-Cartierville,Winter,Wednesday,23,1.088,34,2,1
Ahuntsic-Cartierville,Winter,Thursday,0,1.088,34,3,1
Ahuntsic-Cartierville,Winter,Thursday,1,0.382,34,3,1
Ahuntsic-Cartierville,Winter,Thursday,2,0.294,34,3,1
Ahuntsic-Cartierville,Winter,Thursday,3,0.147,34,3,1
Ahuntsic-Cartierville,Winter,Thursday,4,0.441,34,3,1
Ahuntsic-Cartierville,Winter,Thursday,5,0.765,34,3,1
Ahuntsic-Cartierville,Winter,Thursday,6,2.412,34,3,1
Ahuntsic-Cartierville,Winter,Thursday,7,5.059,34,3,1
Ahuntsic-Cartierville,Winter,Thursday,8,6.094,32,3,1
Ahuntsic-Cartierville,Winter,Thursday,9,2.567,30,3,1
Ahuntsic-Cartierville,Winter,Thursday,10,1.938,32,3,1
Ahuntsic-Cartierville,Winter,Thursday,11,1.969,32,3,1
Ahuntsic-Cartierville,Winter,Thursday,12,2.656,32,3,1
Ahuntsic-Cartierville,Winter,Thursday,13,2.531,32,3,1
Ahuntsic-Cartierville,Winter,Thursday,14,2.656,32,3,1
Ahuntsic-Cartierville,Winter,Thursday,15,3.781,32,3,1
Ahuntsic-Cartierville,Winter,Thursday,16,4.938,32,3,1
Ahuntsic-Cartierville,Winter,Thursday,17,4.581,31,3,1
Ahuntsic-Cartierville,Winter,Thursday,18,2.935,31,3,1
Ahuntsic-Cartierville,Winter,Thursday,19,1.71,31,3,1
Ahuntsic-Cartierville,Winter,Thursday,20,2.065,31,3,1
Ahuntsic-Cartierville,Winter,Thursday,21,1.71,31,3,1
Ahuntsic-Cartierville,Winter,Thursday,22,1.226,31,3,1
Ahuntsic-Cartierville,Winter,Thursday,23,1.286,28,3,1
Ahuntsic-Cartierville,Winter,Friday,0,0.516,31,4,1
Ahuntsic-Cartierville,Winter,Friday,1,0.654,26,4,1
Ahuntsic-Cartierville,Winter,Friday,2,0.321,28,4,1
Ahuntsic-Cartierville,Winter,Friday,3,0.25,28,4,1
Ahuntsic-Cartierville,Winter,Friday,4,0.357,28,4,1
Ahuntsic-Cartierville,Winter,Friday,5,1.036,28,4,1
Ahuntsic-Cartierville,Winter,Friday,6,1.839,31,4,1
Ahuntsic-Cartierville,Winter,Friday,7,4.355,31,4,1
Ahuntsic-Cartierville,Winter,Friday,8,5.176,34,4,1
Ahuntsic-Cartierville,Winter,Friday,9,2.0,34,4,1
Ahuntsic-Cartierville,Winter,Friday,10,1.788,33,4,1
Ahuntsic-Cartierville,Winter,Friday,11,1.471,34,4,1
Ahuntsic-Cartierville,Winter,Friday,12,2.912,34,4,1
Ahuntsic-Cartierville,Winter,Friday,13,2.5,34,4,1
Ahuntsic-Cartierville,Winter,Friday,14,2.147,34,4,1
Ahuntsic-Cartierville,Winter,Friday,15,4.706,34,4,1
Ahuntsic-Cartierville,Winter,Friday,16,5.559,34,4,1
Ahuntsic-Cartierville,Winter,Friday,17,5.088,34,4,1
Ahuntsic-Cartierville,Winter,Friday,18,3.412,34,4,1
Ahuntsic-Cartierville,Winter,Friday,19,2.324,34,4,1
Ahuntsic-Cartierville,Winter,Friday,20,1.412,34,4,1
Ahuntsic-Cartierville,Winter,Friday,21,1.882,34,4,1
Ahuntsic-Cartierville,Winter,Friday,22,1.794,34,4,1
Ahuntsic-Cartierville,Winter,Friday,23,1.941,34,4,1
Ahuntsic-Cartierville,Winter,Saturday,0,1.0,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,1,0.676,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,2,0.324,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,3,0.353,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,4,0.824,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,5,0.912,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,6,1.265,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,7,1.294,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,8,3.529,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,9,3.206,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,10,3.294,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,11,3.0,33,5,1
Ahuntsic-Cartierville,Winter,Saturday,12,2.182,33,5,1
Ahuntsic-Cartierville,Winter,Saturday,13,3.152,33,5,1
Ahuntsic-Cartierville,Winter,Saturday,14,3.647,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,15,3.882,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,16,4.059,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,17,3.029,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,18,2.353,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,19,1.618,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,20,1.353,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,21,1.471,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,22,1.353,34,5,1
Ahuntsic-Cartierville,Winter,Saturday,23,1.324,34,5,1
Ahuntsic-Cartierville,Winter,Sunday,0,0.548,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,1,0.419,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,2,0.581,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,3,0.452,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,4,0.258,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,5,0.419,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,6,0.806,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,7,1.29,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,8,1.484,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,9,1.871,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,10,2.129,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,11,2.806,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,12,2.032,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,13,2.355,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,14,2.806,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,15,3.387,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,16,3.645,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,17,2.935,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,18,2.097,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,19,1.161,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,20,1.452,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,21,1.452,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,22,1.419,31,6,1
Ahuntsic-Cartierville,Winter,Sunday,23,0.742,31,6,1
All Montréal,Winter,Monday,0,0.631,404,0,1
All Montréal,Winter,Monday,1,0.37,403,0,1
All Montréal,Winter,Monday,2,0.278,403,0,1
All Montréal,Winter,Monday,3,0.194,403,0,1
All Montréal,Winter,Monday,4,0.375,403,0,1
All Montréal,Winter,Monday,5,1.03,403,0,1
All Montréal,Winter,Monday,6,2.097,403,0,1
All Montréal,Winter,Monday,7,5.747,403,0,1
All Montréal,Winter,Monday,8,11.866,403,0,1
All Montréal,Winter,Monday,9,6.48,410,0,1
All Montréal,Winter,Monday,10,4.005,409,0,1
All Montréal,Winter,Monday,11,4.294,408,0,1
All Montréal,Winter,Monday,12,5.206,408,0,1
All Montréal,Winter,Monday,13,5.284,409,0,1
All Montréal,Winter,Monday,14,4.317,410,0,1
All Montréal,Winter,Monday,15,5.705,410,0,1
All Montréal,Winter,Monday,16,8.973,410,0,1
All Montréal,Winter,Monday,17,10.51,410,0,1
All Montréal,Winter,Monday,18,6.463,410,0,1
All Montréal,Winter,Monday,19,4.295,410,0,1
All Montréal,Winter,Monday,20,2.808,411,0,1
All Montréal,Winter,Monday,21,2.195,411,0,1
All Montréal,Winter,Monday,22,1.83,411,0,1
All Montréal,Winter,Monday,23,1.007,411,0,1
All Montréal,Winter,Tuesday,0,0.572,411,1,1
All Montréal,Winter,Tuesday,1,0.45,411,1,1
All Montréal,Winter,Tuesday,2,0.241,411,1,1
All Montréal,Winter,Tuesday,3,0.17,411,1,1
All Montréal,Winter,Tuesday,4,0.367,411,1,1
All Montréal,Winter,Tuesday,5,1.151,411,1,1
All Montréal,Winter,Tuesday,6,2.635,411,1,1
All Montréal,Winter,Tuesday,7,7.382,411,1,1
All Montréal,Winter,Tuesday,8,14.533,411,1,1
All Montréal,Winter,Tuesday,9,8.265,411,1,1
